id,fromPqsCatalog,equipmentCode,type,model,manufacturer,energySource,dateOfPrequal,storageTemperature,maxOperatingTemp,minOperatingTemp,energyConsumption,holdoverTime,grossVolume,netVolume,visibleInCatalog,archived
aba55e59-2da3-474a-bf4e-dd46b5002be6,false,35000-859,vestibulum vestibulum,ILWP-30736-zma,Kris Inc,ELECTRIC,2004,MINUS11,49,-38,9.74kW/day,68,29,90,false,true
909243cd-3244-438f-b0a4-694551757171,true,48951-3165,semper est quam,OZBXT-6-exlh,"Gorczany, Hermiston and Heaney",ELECTRIC,1958,MINUS19,-43,40,8.20kW/day,19,94,77,false,false
70ac6629-2985-4811-a14a-80ce4dc08296,true,24909-148,sapien cum sociis,OYDL-99041-tke,McCullough-Kihn,GASOLINE,1966,MINUS14,39,16,4.28kW/day,23,25,72,true,true
a9a5b1c7-794a-48eb-a696-83df01eca493,false,59779-173,sollicitudin mi sit,MAH-35-cwvn,Huel-Conn,SOLAR,1985,MINUS7,43,12,9.74kW/day,19,6,94,true,false
9fa4c39d-4387-4b96-87d7-3eb619c76d29,false,64893-802,luctus et,LSP-577-t,"Gerlach, Johnston and Fritsch",NOT_APPLICABLE,1972,MINUS7,26,27,6.15kW/day,26,56,41,true,true
c7c43fef-7956-4e8d-9b1a-e04a78bc2658,true,0603-4170,id nisl venenatis,QXF-963-rdwo,Ratke Group,GASOLINE,1981,MINUS5,-2,-42,5.88kW/day,36,15,98,false,false
7994f973-8ae3-4ae1-96e4-78cb330ead74,false,49288-0310,magna,MFCH-3-k,"Bernhard, Windler and Glover",ELECTRIC,1969,MINUS7,29,19,9.81kW/day,80,96,79,false,true
5cf3ac96-538b-47b6-a9aa-ee6e72d6850a,true,55319-368,sit amet,RLD-1-h,Connelly Inc,ELECTRIC,2014,MINUS9,39,13,7.47kW/day,94,77,3,true,false
cd0dd9eb-f8dc-4354-a49f-d5c4c82c1daf,false,0363-0567,curae donec,QKXA-33742-pxhl,"Larson, Kassulke and Langworth",NOT_APPLICABLE,1957,MINUS2,49,-29,8.25kW/day,61,16,1,true,true
3cd14cd1-7484-4904-93ac-3be0dfbcc825,true,69103-2400,nam,FVLG-4577-slc,"Blanda, Herman and Lemke",NOT_APPLICABLE,1986,MINUS2,-14,-7,5.58kW/day,48,1,17,false,false
209910d5-b135-4a04-ba63-772365019a8b,false,63629-4387,metus,ZSOE-2893-,Crooks-Rowe,ELECTRIC,1994,MINUS3,-34,-46,3.63kW/day,48,22,44,true,true
6d0586ba-4e4d-4349-8303-16733dce043b,false,70253-081,maecenas tristique est,MWCI-06-bt,"Effertz, Brekke and Nader",NOT_APPLICABLE,1961,MINUS10,47,10,9.92kW/day,82,82,82,true,false
1a2ff491-4a3e-4403-b601-52828d5b40bd,true,55312-056,porttitor id consequat,CUISF-571-jbiuk,Armstrong-Walter,ELECTRIC,2007,MINUS14,-34,31,1.08kW/day,64,91,96,true,true
93a6e228-7b13-402f-9612-91a01091e9b5,true,49288-0016,non interdum in,BA-7-,Orn Inc,GASOLINE,1961,MINUS8,-45,0,3.37kW/day,76,74,14,false,false
4f47a70c-ce05-4eb6-b5c9-1d85ab605439,true,64141-001,pede malesuada in,ZTI-16730-,Watsica and Sons,SOLAR,1981,MINUS15,16,22,9.92kW/day,56,9,37,true,true
79b8d586-5f02-435d-8274-ad3fabe3448f,false,16590-938,curabitur,YWU-30-ztl,"Keeling, Rice and Little",NOT_APPLICABLE,2014,MINUS3,-31,17,5.96kW/day,58,2,45,false,false
68907a7a-5014-4803-8e27-9f6e46a9ac1f,false,65044-1168,nulla,WY-00-uk,Cormier Group,SOLAR,1954,MINUS12,-30,-17,9.30kW/day,45,22,44,true,true
d62df8d9-9ecd-4e33-8ab8-a84dbe22f49f,true,51201-202,nunc nisl duis,FTDE-37-,"Gerhold, Ryan and Bergnaum",SOLAR,1973,MINUS15,-39,12,0.75kW/day,85,23,62,true,false
8baa4d5b-1b35-4973-af0c-eb839263f817,true,46011-1234,commodo,STYE-3-e,Pfannerstill-Kirlin,ELECTRIC,1954,MINUS1,-48,10,1.26kW/day,73,67,12,true,true
ad359568-30f8-4280-bb40-b66b4c6f91a5,true,63187-026,sapien quis,NVQTG-17631-oye,King LLC,SOLAR,1950,MINUS16,-11,-44,4.73kW/day,78,29,28,true,false
21c6609f-b21f-4136-b93f-ff5e02a546d5,true,52125-811,nisi volutpat eleifend,GJY-5-pa,Greenholt-Tillman,GASOLINE,2007,MINUS5,-49,-48,4.48kW/day,19,34,24,false,true
f29b2dc7-7f68-44a1-b29b-765e3a7c275e,true,52125-726,vel,MVCX-8-e,Luettgen Inc,SOLAR,1996,MINUS9,42,33,7.69kW/day,44,54,63,false,false
c566342d-a7f9-4353-b6f5-3588ed11dd4c,true,52686-271,ullamcorper,KL-72379-ygk,Emmerich-Will,SOLAR,1974,MINUS6,11,21,5.22kW/day,49,97,24,false,true
d2b0f757-7546-496c-8f3d-99d00f3fd6ff,false,0363-0447,justo,BMXWJ-75-p,"Gorczany, Mills and Fritsch",NOT_APPLICABLE,2006,MINUS9,-33,-14,5.93kW/day,16,56,71,true,false
9b14461a-1b09-40b4-8c8b-248e909b3103,true,37000-117,quam,IOWPU-94-marc,Weber-Gaylord,ELECTRIC,1993,MINUS17,0,-32,6.89kW/day,87,47,55,true,true
7742dc4f-fddb-4e59-9ffa-fe324bd435f2,true,49483-252,sociis,EOJD-26-m,"Smitham, Carroll and Grady",NOT_APPLICABLE,1981,MINUS3,-17,-29,4.67kW/day,67,45,7,true,false
61deb49c-382a-41dc-8968-6acc3bbdc88c,true,44911-0115,orci,QN-94785-hkdia,"West, Effertz and Hettinger",GASOLINE,1998,MINUS2,-19,46,7.42kW/day,3,66,27,false,true
d5ef5d54-7144-4b14-8f98-a0af27fc357b,true,66993-211,lorem,GKSWE-35-,"Kohler, Connelly and Hoppe",NOT_APPLICABLE,1994,MINUS15,9,-43,0.71kW/day,11,54,86,false,false
de222e77-30b3-45ee-9057-ac1a32a853c0,true,55111-136,donec ut,CYQ-19-mkj,Wolf Inc,NOT_APPLICABLE,2015,MINUS7,9,39,7.58kW/day,20,0,6,false,true
ff417ebc-aad5-4439-8cc6-606008d85c28,true,59762-0810,orci luctus et,QJA-3559-xkny,"Kuvalis, Donnelly and Bogan",NOT_APPLICABLE,1979,MINUS16,9,28,1.20kW/day,7,90,43,false,false
89bef0b6-c80f-4bae-a8f7-9f9eca280bff,true,49348-309,parturient montes,WBYHK-88-,"O'Connell, Hayes and Yost",ELECTRIC,2001,MINUS19,1,-19,7.20kW/day,0,52,57,true,true
5a58a0d8-a5f2-4f78-a53c-76e18e316f83,false,37205-338,consectetuer,PV-560-ekvc,"Wisoky, Halvorson and Lockman",GASOLINE,2008,MINUS15,2,-42,8.38kW/day,76,90,5,false,false
6063dd24-2e81-4229-8efe-f5d67ea9a217,true,64578-0076,eros,PZBJI-8-azp,Pagac Inc,ELECTRIC,1992,MINUS14,-2,-1,6.18kW/day,84,86,67,true,true
863b7d24-7585-48be-b3c4-2d122a5dd5a5,true,0093-7232,dictumst etiam,UZ-376-elvyf,Mitchell-Purdy,SOLAR,1973,MINUS13,-2,-22,6.76kW/day,68,47,84,false,false
72a7c834-7318-45f5-895a-3f300f15a65b,true,60289-236,a nibh,CIP-34-aq,Kutch-Botsford,NOT_APPLICABLE,1966,MINUS13,-50,-42,1.04kW/day,16,27,72,false,true
b078a559-c944-477a-8099-8bdfb6bab846,true,55910-279,tristique,YDG-299-m,"Considine, Carter and Fritsch",NOT_APPLICABLE,1966,MINUS10,30,16,7.56kW/day,83,33,98,false,false
00419bc5-ab5a-416b-8a92-0be117e06dca,true,37808-873,quis tortor id,AQV-98-,Bartell-White,GASOLINE,1977,MINUS4,2,-37,4.45kW/day,79,70,8,true,true
12eabcfd-e6ba-43b4-96e1-29806e8dbcfd,false,61657-0101,duis,JWLHY-789-pivks,Streich-Kub,ELECTRIC,1981,MINUS6,-8,11,6.23kW/day,79,94,54,true,false
f92dde1c-3442-45b7-a140-8ccc636c29ab,false,54575-083,accumsan tellus nisi,VKM-84-nqb,Rempel LLC,SOLAR,1976,MINUS2,18,-36,6.63kW/day,66,86,56,true,true
920ad6ff-d77f-4061-9179-e5c4c11cfcd1,false,24488-011,nisi eu orci,NYHP-0651-cx,O'Reilly-Rippin,GASOLINE,1968,MINUS18,24,22,3.10kW/day,50,15,69,false,false
5a3e3def-ad98-4e66-9ec5-5b9587d519bd,true,0703-5656,velit donec diam,CLKEM-4495-iucz,"Kuhn, Legros and Collins",SOLAR,1995,MINUS16,25,-6,5.71kW/day,8,87,40,true,true
8680e394-0b91-4e95-b649-a5e9b7aa7512,false,65862-477,dis parturient montes,NEUL-13-mpxuy,Heathcote-Schamberger,ELECTRIC,2013,MINUS12,-31,12,5.25kW/day,11,82,51,false,false
05b328b9-b39b-4564-948f-b00f7f56b9f0,true,10056-709,ut,PCHT-801-kfgei,Schmeler and Sons,ELECTRIC,1956,MINUS4,-30,-30,9.42kW/day,75,93,84,false,true
bf3559e9-d52e-486f-a9f9-2aa85a813c91,false,65597-101,sed tincidunt,SPGI-199-uh,Hilpert Group,NOT_APPLICABLE,1976,MINUS6,-11,-31,7.19kW/day,56,98,13,false,false
6ebb96e9-8e13-463e-8d9a-42ec0e95666a,false,41163-923,tincidunt,FT-1-zq,Mohr-Rodriguez,GASOLINE,1963,MINUS4,19,-32,9.84kW/day,44,76,78,true,true
c4686c9b-e966-44dd-8872-fe260487ef65,true,42291-673,vehicula,DRVX-8002-,Boyer Group,SOLAR,2014,MINUS3,-27,-38,2.05kW/day,49,0,77,false,false
be6cf232-1f58-452f-bde5-932571b459fc,false,30142-621,blandit ultrices,CDB-643-dbtv,Bauch-Beer,ELECTRIC,1977,MINUS2,39,41,2.38kW/day,99,67,66,false,true
2aaf3e7d-a891-44be-9687-40b80b46bf7f,true,76214-007,eget,OAYD-5890-qohc,Swaniawski Group,ELECTRIC,1953,MINUS10,12,-43,6.14kW/day,70,89,89,false,false
7420d215-46e5-4d0c-80f7-fcbd37b4c1e2,false,67938-2026,lacus at,GIP-9-ajeq,"O'Kon, Dach and Pollich",ELECTRIC,1951,MINUS10,50,-25,9.53kW/day,82,59,70,true,true
2d65b215-cc66-4b02-8f0b-28d5052d55db,true,55154-8278,amet justo,YC-73058-ycru,Kihn-Murray,ELECTRIC,1951,MINUS14,7,49,4.04kW/day,55,57,20,true,false
0022b8e2-cb1d-43c0-8981-bd2cf0141567,false,59779-651,amet eleifend,MQCD-170-usjhp,"Hilll, Bednar and Goodwin",GASOLINE,2001,MINUS7,12,-9,8.03kW/day,79,84,41,false,true
db5189fa-62d0-464b-b0a0-0c84aa195d9f,true,64376-813,ut suscipit a,WKP-22638-k,"Dare, Dach and Daniel",SOLAR,2013,MINUS13,-30,-33,3.57kW/day,29,75,89,false,false
8bb8f459-b5fd-41c1-ae83-550b5a097191,true,68788-1737,tincidunt,JTZQD-53043-btqne,Bogisich Inc,GASOLINE,2015,MINUS18,8,-27,4.62kW/day,33,89,88,true,true
3156574c-81d8-454c-a95a-f3ec5647cb9d,true,47335-290,suscipit a,XBGF-6470-,Leuschke-Koelpin,NOT_APPLICABLE,2012,MINUS3,44,-35,4.37kW/day,98,82,64,true,false
767180d2-aadb-41b8-b108-9129a45501bd,true,40057-1001,in lectus pellentesque,ETNFX-47-ouml,Rath-Orn,ELECTRIC,1989,MINUS1,-29,-12,9.35kW/day,20,28,8,true,true
b337f81f-b39f-43c6-9f19-6654eb7003d8,true,60505-0188,at,HQYM-02-h,Herzog-Rodriguez,SOLAR,2012,MINUS18,3,13,1.93kW/day,92,32,39,true,false
0361478b-9a0b-4119-af24-ab454513c3d0,false,53808-0581,morbi ut odio,QVJK-9-qo,Lowe LLC,GASOLINE,1956,MINUS18,-1,42,8.51kW/day,84,35,71,true,true
2c26f4d2-2357-4aa8-a615-62321f7c45f7,true,68016-080,aenean sit amet,VQCFO-1-ighqp,Greenfelder Group,GASOLINE,1995,MINUS17,-13,6,3.84kW/day,18,67,59,false,false
d81978e5-89c6-42ed-8bdd-3272f5963790,false,13537-317,curabitur,LSWA-1739-ftkyh,"Beer, Koelpin and Will",GASOLINE,1993,MINUS13,-40,-36,6.40kW/day,87,68,95,true,true
30afca53-5b43-470b-85fa-0d7c65bae017,false,10702-027,venenatis non sodales,DPXRO-2-lxwg,Langosh-Lueilwitz,SOLAR,1961,MINUS6,5,-19,6.46kW/day,53,44,15,false,false
edd5e707-1309-43ee-9b13-ee6edbcd66bd,true,51224-153,vel pede,GXEU-342-rqt,"Hayes, Beatty and Schulist",ELECTRIC,1961,MINUS4,25,-12,6.08kW/day,9,63,44,false,true
fdc82611-f39a-4668-af92-1115b1b278dd,false,41520-803,dolor quis,CSX-82732-oyu,VonRueden Group,ELECTRIC,1971,MINUS11,-32,-6,8.40kW/day,100,21,21,true,false
